id,name,description,weight,picture,quantity,stylename,type,rules,redeemable
46,Like-Status-10sec,"Like [quantity] status(es) within 10 seconds of Posting Time",1,like-general,75,NULL,default,"{""sql"":""select (case when (a.a  >= 75) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='status' && (l.created_time - interval 10 second) < p.created_time && l.likes=1) as a""}",0
47,Like-Status-10sec,"Like [quantity] status(es) within 10 seconds of Posting Time",1,like-general,100,NULL,default,"{""sql"":""select (case when (a.a  >= 100) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='status' && (l.created_time - interval 10 second) < p.created_time && l.likes=1) as a""}",0
48,Like-Status-10sec,"Like [quantity] status(es) within 10 seconds of Posting Time",1,like-general,250,NULL,default,"{""sql"":""select (case when (a.a  >= 250) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='status' && (l.created_time - interval 10 second) < p.created_time && l.likes=1) as a""}",0
49,Like-Status-10sec,"Like [quantity] status(es) within 10 seconds of Posting Time",1,like-general,500,NULL,default,"{""sql"":""select (case when (a.a  >= 500) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='status' && (l.created_time - interval 10 second) < p.created_time && l.likes=1) as a""}",0
50,Like-Status-10sec,"Like [quantity] status(es) within 10 seconds of Posting Time",1,like-general,1000,NULL,default,"{""sql"":""select (case when (a.a  >= 1000) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='status' && (l.created_time - interval 10 second) < p.created_time && l.likes=1) as a""}",0
51,Like-Status-1min,"Like [quantity] status(es) within 1 minute of Posting Time",1,like-general,1,NULL,default,"{""sql"":""select (case when (a.a  >= 1) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='status' && (l.created_time - interval 1 minute) < p.created_time && l.likes=1) as a""}",0
52,Like-Status-1min,"Like [quantity] status(es) within 1 minute of Posting Time",1,like-general,5,NULL,default,"{""sql"":""select (case when (a.a  >= 5) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='status' && (l.created_time - interval 1 minute) < p.created_time && l.likes=1) as a""}",0
53,Like-Status-1min,"Like [quantity] status(es) within 1 minute of Posting Time",1,like-general,10,NULL,default,"{""sql"":""select (case when (a.a  >= 10) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='status' && (l.created_time - interval 1 minute) < p.created_time && l.likes=1) as a""}",0
54,Like-Status-1min,"Like [quantity] status(es) within 1 minute of Posting Time",1,like-general,25,NULL,default,"{""sql"":""select (case when (a.a  >= 25) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='status' && (l.created_time - interval 1 minute) < p.created_time && l.likes=1) as a""}",0
55,Like-Status-1min,"Like [quantity] status(es) within 1 minute of Posting Time",1,like-general,50,NULL,default,"{""sql"":""select (case when (a.a  >= 50) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='status' && (l.created_time - interval 1 minute) < p.created_time && l.likes=1) as a""}",0
56,Like-Status-1min,"Like [quantity] status(es) within 1 minute of Posting Time",1,like-general,75,NULL,default,"{""sql"":""select (case when (a.a  >= 75) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='status' && (l.created_time - interval 1 minute) < p.created_time && l.likes=1) as a""}",0
57,Like-Status-1min,"Like [quantity] status(es) within 1 minute of Posting Time",1,like-general,100,NULL,default,"{""sql"":""select (case when (a.a  >= 100) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='status' && (l.created_time - interval 1 minute) < p.created_time && l.likes=1) as a""}",0
58,Like-Status-1min,"Like [quantity] status(es) within 1 minute of Posting Time",1,like-general,250,NULL,default,"{""sql"":""select (case when (a.a  >= 250) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='status' && (l.created_time - interval 1 minute) < p.created_time && l.likes=1) as a""}",0
59,Like-Status-1min,"Like [quantity] status(es) within 1 minute of Posting Time",1,like-general,500,NULL,default,"{""sql"":""select (case when (a.a  >= 500) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='status' && (l.created_time - interval 1 minute) < p.created_time && l.likes=1) as a""}",0
60,Like-Status-1min,"Like [quantity] status(es) within 1 minute of Posting Time",1,like-general,1000,NULL,default,"{""sql"":""select (case when (a.a  >= 1000) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='status' && (l.created_time - interval 1 minute) < p.created_time && l.likes=1) as a""}",0
61,Like-Photo,"Like [quantity] photo(s)",1,like-general,1,NULL,default,"{""sql"":""select (case when (a.a  >= 1) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='photo'  && l.likes=1) as a""}",0
62,Like-Photo,"Like [quantity] photo(s)",1,like-general,5,NULL,default,"{""sql"":""select (case when (a.a  >= 5) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='photo' && l.likes=1) as a""}",0
63,Like-Photo,"Like [quantity] photo(s)",1,like-general,10,NULL,default,"{""sql"":""select (case when (a.a  >= 10) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='photo' && l.likes=1 ) as a""}",0
64,Like-Photo,"Like [quantity] photo(s)",1,like-general,25,NULL,default,"{""sql"":""select (case when (a.a  >= 25) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='photo' && l.likes=1 ) as a""}",0
65,Like-Photo,"Like [quantity] photo(s)",1,like-general,50,NULL,default,"{""sql"":""select (case when (a.a  >= 50) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='photo' && l.likes=1 ) as a""}",0
66,Like-Photo,"Like [quantity] photo(s)",1,like-general,75,NULL,default,"{""sql"":""select (case when (a.a  >= 75) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='photo' && l.likes=1) as a""}",0
67,Like-Photo,"Like [quantity] photo(s)",1,like-general,100,NULL,default,"{""sql"":""select (case when (a.a  >= 100) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='photo' && l.likes=1) as a""}",0
68,Like-Photo,"Like [quantity] photo(s)",1,like-general,250,NULL,default,"{""sql"":""select (case when (a.a  >= 250) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='photo' && l.likes=1) as a""}",0
69,Like-Photo,"Like [quantity] photo(s)",1,like-general,500,NULL,default,"{""sql"":""select (case when (a.a  >= 500) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='photo' && l.likes=1) as a""}",0
70,Like-Photo,"Like [quantity] photo(s)",1,like-general,1000,NULL,default,"{""sql"":""select (case when (a.a  >= 1000) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='photo' && l.likes=1) as a""}",0
71,Like-Photo-10sec,"Like [quantity] photo(s) within 10 seconds of Posting Time",1,like-general,1,NULL,default,"{""sql"":""select (case when (a.a  >= 1) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='photo' && (l.created_time - interval 10 second) < p.created_time && l.likes=1) as a""}",0
72,Like-Photo-10sec,"Like [quantity] photo(s) within 10 seconds of Posting Time",1,like-general,5,NULL,default,"{""sql"":""select (case when (a.a  >= 5) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='photo' && (l.created_time - interval 10 second) < p.created_time && l.likes=1) as a""}",0
73,Like-Photo-10sec,"Like [quantity] photo(s) within 10 seconds of Posting Time",1,like-general,10,NULL,default,"{""sql"":""select (case when (a.a  >= 10) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='photo' && (l.created_time - interval 10 second) < p.created_time && l.likes=1) as a""}",0
74,Like-Photo-10sec,"Like [quantity] photo(s) within 10 seconds of Posting Time",1,like-general,25,NULL,default,"{""sql"":""select (case when (a.a  >= 25) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='photo' && (l.created_time - interval 10 second) < p.created_time && l.likes=1) as a""}",0
75,Like-Photo-10sec,"Like [quantity] photo(s) within 10 seconds of Posting Time",1,like-general,50,NULL,default,"{""sql"":""select (case when (a.a  >= 50) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='photo' && (l.created_time - interval 10 second) < p.created_time && l.likes=1) as a""}",0
76,Like-Photo-10sec,"Like [quantity] photo(s) within 10 seconds of Posting Time",1,like-general,75,NULL,default,"{""sql"":""select (case when (a.a  >= 75) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='photo' && (l.created_time - interval 10 second) < p.created_time && l.likes=1) as a""}",0
77,Like-Photo-10sec,"Like [quantity] photo(s) within 10 seconds of Posting Time",1,like-general,100,NULL,default,"{""sql"":""select (case when (a.a  >= 100) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='photo' && (l.created_time - interval 10 second) < p.created_time && l.likes=1) as a""}",0
